key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[191.0__0__0__20.0__0__0],"[191.0, 0, 0, 20.0, 0, 0]",5.0676199485994057e-14,8.63913795217674e-18,1.270790170383611e-14,5.381395973299492e-16,8.63913795217674e-18,3.9741375738940955e-14,2.020138001717913e-16,3.514445093093287e-15,1.270790170383611e-14,2.020138001717913e-16,9.554298380399513e-14,3.707831662969306e-14,5.381395973299492e-16,3.514445093093287e-15,3.707831662969306e-14,1.0008911219825621e-13
clockmon_[191.0__0__0__200.0__0__0],"[191.0, 0, 0, 200.0, 0, 0]",5.065555698674531e-14,2.292065407973315e-17,1.270893623941454e-14,5.346507777535597e-16,2.292065407973315e-17,5.1275074453641425e-14,5.521860034895828e-16,1.318612106614336e-14,1.270893623941454e-14,5.521860034895828e-16,9.542144140609364e-14,3.69341711472229e-14,5.346507777535597e-16,1.318612106614336e-14,3.69341711472229e-14,9.518661577196497e-14
clockmon_[191.0__0__0__29.0__0__0],"[191.0, 0, 0, 29.0, 0, 0]",5.067165987968055e-14,9.586671879440614e-18,1.270722095225739e-14,5.391436466591323e-16,9.586671879440614e-18,4.0242528503709057e-14,2.191923637582583e-16,4.001830429346175e-15,1.270722095225739e-14,2.191923637582583e-16,9.552617357060319e-14,3.706918569503156e-14,5.391436466591323e-16,4.001830429346175e-15,3.706918569503156e-14,9.985333114355631e-14
clockmon_[191.0__0__0__38.0__0__0],"[191.0, 0, 0, 38.0, 0, 0]",5.0671235743987725e-14,1.030646375545011e-17,1.2707219793829602e-14,5.388550747937259e-16,1.030646375545011e-17,4.0762046856792317e-14,2.365150110069483e-16,4.490504302925325e-15,1.2707219793829602e-14,2.365150110069483e-16,9.551779147981546e-14,3.705947220171618e-14,5.388550747937259e-16,4.490504302925325e-15,3.705947220171618e-14,9.961421914113297e-14
clockmon_[191.0__0__0__47.0__0__0],"[191.0, 0, 0, 47.0, 0, 0]",5.0670785188616356e-14,1.10270559942553e-17,1.270721045650014e-14,5.385858519151523e-16,1.10270559942553e-17,4.129834657850175e-14,2.538340406203535e-16,4.973840508117602e-15,1.270721045650014e-14,2.538340406203535e-16,9.550860446021928e-14,3.705263475177052e-14,5.385858519151523e-16,4.973840508117602e-15,3.705263475177052e-14,9.936977829099053e-14
clockmon_[191.0__0__0__56.0__0__0],"[191.0, 0, 0, 56.0, 0, 0]",5.0674098214739633e-14,1.159141551669212e-17,1.270737787973488e-14,5.371390899959003e-16,1.159141551669212e-17,4.1843790959506413e-14,2.71142751363335e-16,5.454977051125414e-15,1.270737787973488e-14,2.71142751363335e-16,9.550350447534703e-14,3.704445579868176e-14,5.371390899959003e-16,5.454977051125414e-15,3.704445579868176e-14,9.913190130631543e-14
clockmon_[191.0__0__0__65.0__0__0],"[191.0, 0, 0, 65.0, 0, 0]",5.067031959450157e-14,1.231094222183173e-17,1.270656113923677e-14,5.378187543680293e-16,1.231094222183173e-17,4.239288071296068e-14,2.885617746467756e-16,5.936915410535182e-15,1.270656113923677e-14,2.885617746467756e-16,9.54915463729141e-14,3.703612510643895e-14,5.378187543680293e-16,5.936915410535182e-15,3.703612510643895e-14,9.888365736224634e-14
clockmon_[191.0__0__0__74.0__0__0],"[191.0, 0, 0, 74.0, 0, 0]",5.067802699988739e-14,1.303336927702337e-17,1.270800369026182e-14,5.368119188465014e-16,1.303336927702337e-17,4.295546233071451e-14,3.059399188955596e-16,6.417522121366081e-15,1.270800369026182e-14,3.059399188955596e-16,9.548654099929183e-14,3.70280909529447e-14,5.368119188465014e-16,6.417522121366081e-15,3.70280909529447e-14,9.864541590228503e-14
clockmon_[191.0__0__0__83.0__0__0],"[191.0, 0, 0, 83.0, 0, 0]",5.0676552045337774e-14,1.375322040982509e-17,1.270805274871764e-14,5.365366200999625e-16,1.375322040982509e-17,4.3538930767243535e-14,3.23535011535121e-16,6.90334481557432e-15,1.270805274871764e-14,3.23535011535121e-16,9.547694514639437e-14,3.702005311588276e-14,5.365366200999625e-16,6.90334481557432e-15,3.702005311588276e-14,9.839448407481836e-14
clockmon_[191.0__0__0__92.0__0__0],"[191.0, 0, 0, 92.0, 0, 0]",5.067743611700803e-14,1.449133477611871e-17,1.270812503832569e-14,5.363081595351037e-16,1.449133477611871e-17,4.41148092268545e-14,3.410526101096258e-16,7.387866176285292e-15,1.270812503832569e-14,3.410526101096258e-16,9.547046628237927e-14,3.701139109899203e-14,5.363081595351037e-16,7.387866176285292e-15,3.701139109899203e-14,9.814832382783666e-14
clockmon_[20.0__0__0__101.0__0__0],"[20.0, 0, 0, 101.0, 0, 0]",3.973174836320974e-14,5.939830836724999e-18,3.515142189280039e-15,2.0324731242879879e-16,5.939830836724999e-18,4.467657887351768e-14,3.624180620176069e-16,7.874454318883825e-15,3.515142189280039e-15,3.624180620176069e-16,1.0018031228432655e-13,3.71507967213827e-14,2.0324731242879879e-16,7.874454318883825e-15,3.71507967213827e-14,9.807649843002707e-14
clockmon_[20.0__0__0__110.0__0__0],"[20.0, 0, 0, 110.0, 0, 0]",3.973617709359259e-14,6.308632539294656e-18,3.515241643982177e-15,2.031604166374134e-16,6.308632539294656e-18,4.52669675266946e-14,3.805767552082553e-16,8.355674555011289e-15,3.515241643982177e-15,3.805767552082553e-16,1.0017600760280707e-13,3.714426749560633e-14,2.031604166374134e-16,8.355674555011289e-15,3.714426749560633e-14,9.782832038898288e-14
clockmon_[20.0__0__0__119.0__0__0],"[20.0, 0, 0, 119.0, 0, 0]",3.973773404217747e-14,6.482872240587045e-18,3.515415609746417e-15,2.030242005671601e-16,6.482872240587045e-18,4.585937868211908e-14,3.9802170185486003e-16,8.838281306641316e-15,3.515415609746417e-15,3.9802170185486003e-16,1.0016915397581963e-13,3.713599685629759e-14,2.030242005671601e-16,8.838281306641316e-15,3.713599685629759e-14,9.758139158376083e-14
clockmon_[20.0__0__0__128.0__0__0],"[20.0, 0, 0, 128.0, 0, 0]",3.973197401558492e-14,6.814948857874732e-18,3.514911607740517e-15,2.028872851324158e-16,6.814948857874732e-18,4.6445539923747924e-14,4.156479915002613e-16,9.320680367339671e-15,3.514911607740517e-15,4.156479915002613e-16,1.0015601150299928e-13,3.712741802385576e-14,2.028872851324158e-16,9.320680367339671e-15,3.712741802385576e-14,9.732514596871277e-14
clockmon_[20.0__0__0__137.0__0__0],"[20.0, 0, 0, 137.0, 0, 0]",3.973651687453637e-14,7.04436930234088e-18,3.515409192121409e-15,2.027418059663923e-16,7.04436930234088e-18,4.705259242996741e-14,4.335994057385211e-16,9.806270525853367e-15,3.515409192121409e-15,4.335994057385211e-16,1.001476928037403e-13,3.712037122467926e-14,2.027418059663923e-16,9.806270525853367e-15,3.712037122467926e-14,9.707505743193727e-14
clockmon_[20.0__0__0__146.0__0__0],"[20.0, 0, 0, 146.0, 0, 0]",3.973747611952326e-14,7.348148140817628e-18,3.515253772186138e-15,2.02630283655932e-16,7.348148140817628e-18,4.765483530059072e-14,4.51307409928852e-16,1.02931304330087e-14,3.515253772186138e-15,4.51307409928852e-16,1.0013986487389424e-13,3.711256001256099e-14,2.02630283655932e-16,1.02931304330087e-14,3.711256001256099e-14,9.682128301827509e-14
clockmon_[20.0__0__0__155.0__0__0],"[20.0, 0, 0, 155.0, 0, 0]",3.973610561138693e-14,7.547475805368978e-18,3.515491207007024e-15,2.025247375142667e-16,7.547475805368978e-18,4.826142969877036e-14,4.691456631795012e-16,1.07759872444703e-14,3.515491207007024e-15,4.691456631795012e-16,1.0012792133311399e-13,3.710487954078508e-14,2.025247375142667e-16,1.07759872444703e-14,3.710487954078508e-14,9.656621945055705e-14
clockmon_[20.0__0__0__164.0__0__0],"[20.0, 0, 0, 164.0, 0, 0]",3.9750093968620315e-14,7.83096260919206e-18,3.515045123758256e-15,2.022910509812241e-16,7.83096260919206e-18,4.8866364947099394e-14,4.861408317873032e-16,1.125912616304413e-14,3.515045123758256e-15,4.861408317873032e-16,1.0012163246699542e-13,3.709670314139133e-14,2.022910509812241e-16,1.125912616304413e-14,3.709670314139133e-14,9.631489519019553e-14
clockmon_[20.0__0__0__173.0__0__0],"[20.0, 0, 0, 173.0, 0, 0]",3.9734938369785004e-14,8.14967448148154e-18,3.515371477567919e-15,2.022443338489949e-16,8.14967448148154e-18,4.946929225630106e-14,5.039262384583578e-16,1.174421212071281e-14,3.515371477567919e-15,5.039262384583578e-16,1.001095691432754e-13,3.708947521016343e-14,2.022443338489949e-16,1.174421212071281e-14,3.708947521016343e-14,9.606019769167086e-14
clockmon_[20.0__0__0__182.0__0__0],"[20.0, 0, 0, 182.0, 0, 0]",3.973090930001258e-14,8.483582566213496e-18,3.514983243746913e-15,2.021366809705268e-16,8.483582566213496e-18,5.007016101867332e-14,5.212111795448424e-16,1.222246661416739e-14,3.514983243746913e-15,5.212111795448424e-16,1.0009848748609106e-13,3.708057359651008e-14,2.021366809705268e-16,1.222246661416739e-14,3.708057359651008e-14,9.5802782908291e-14
clockmon_[20.0__0__0__191.0__0__0],"[20.0, 0, 0, 191.0, 0, 0]",3.9729027175321096e-14,8.853290676912606e-18,3.5145848358864745e-15,2.020968744870718e-16,8.853290676912606e-18,5.0679799632941137e-14,5.393077381836563e-16,1.270629902718488e-14,3.5145848358864745e-15,5.393077381836563e-16,1.000831722081928e-13,3.707263612123346e-14,2.020968744870718e-16,1.270629902718488e-14,3.707263612123346e-14,9.554449174705799e-14
clockmon_[20.0__0__0__20.0__0__0],"[20.0, 0, 0, 20.0, 0, 0]",3.972935545038926e-14,3.47215486934211e-18,3.5136251758551e-15,2.043405698638409e-16,3.47215486934211e-18,3.9741573557005185e-14,2.0434108172608888e-16,3.514720264470387e-15,3.5136251758551e-15,2.0434108172608888e-16,1.0025639405165767e-13,3.722233899319664e-14,2.043405698638409e-16,3.514720264470387e-15,3.722233899319664e-14,1.0025959511040183e-13
clockmon_[20.0__0__0__200.0__0__0],"[20.0, 0, 0, 200.0, 0, 0]",3.972919163949626e-14,8.934673542769044e-18,3.515145855300459e-15,2.019084683854717e-16,8.934673542769044e-18,5.1289400725679624e-14,5.556739491298197e-16,1.3181242373439619e-14,3.515145855300459e-15,5.556739491298197e-16,1.000768704881778e-13,3.70653006342459e-14,2.019084683854717e-16,1.3181242373439619e-14,3.70653006342459e-14,9.529443689978221e-14
clockmon_[20.0__0__0__29.0__0__0],"[20.0, 0, 0, 29.0, 0, 0]",3.9726913001325967e-14,3.728248296248017e-18,3.51288746298268e-15,2.041711421445721e-16,3.728248296248017e-18,4.0239775110491143e-14,2.215636910060586e-16,4.002025972966442e-15,3.51288746298268e-15,2.215636910060586e-16,1.002455190893729e-13,3.721899363858874e-14,2.041711421445721e-16,4.002025972966442e-15,3.721899363858874e-14,1.0002614490688735e-13
clockmon_[20.0__0__0__38.0__0__0],"[20.0, 0, 0, 38.0, 0, 0]",3.973194571513084e-14,4.03020324140585e-18,3.5150922730289483e-15,2.041460703477746e-16,4.03020324140585e-18,4.075938697455228e-14,2.391080087621047e-16,4.49097487866023e-15,3.5150922730289483e-15,2.391080087621047e-16,1.0024101488597433e-13,3.721275381503343e-14,2.041460703477746e-16,4.49097487866023e-15,3.721275381503343e-14,9.979250257140418e-14
clockmon_[20.0__0__0__47.0__0__0],"[20.0, 0, 0, 47.0, 0, 0]",3.974063210245065e-14,4.265417461900667e-18,3.512644674249614e-15,2.038200260202773e-16,4.265417461900667e-18,4.129678582286037e-14,2.565420883315757e-16,4.973280633349921e-15,3.512644674249614e-15,2.565420883315757e-16,1.0022747730839108e-13,3.720180573173754e-14,2.038200260202773e-16,4.973280633349921e-15,3.720180573173754e-14,9.954330371257835e-14
clockmon_[20.0__0__0__56.0__0__0],"[20.0, 0, 0, 56.0, 0, 0]",3.974540303906526e-14,4.574095742240448e-18,3.514568418935844e-15,2.037761112876636e-16,4.574095742240448e-18,4.184393479797654e-14,2.742127618764379e-16,5.454969465239626e-15,3.514568418935844e-15,2.742127618764379e-16,1.0021992105520023e-13,3.719523211011648e-14,2.037761112876636e-16,5.454969465239626e-15,3.719523211011648e-14,9.930414392314895e-14
clockmon_[20.0__0__0__65.0__0__0],"[20.0, 0, 0, 65.0, 0, 0]",3.9740305183906636e-14,4.795453478757619e-18,3.5125969408999575e-15,2.035501222386618e-16,4.795453478757619e-18,4.2391821196907246e-14,2.916838780649052e-16,5.935490385137283e-15,3.5125969408999575e-15,2.916838780649052e-16,1.0020853037984373e-13,3.718542541121732e-14,2.035501222386618e-16,5.935490385137283e-15,3.718542541121732e-14,9.905710199071374e-14
clockmon_[20.0__0__0__74.0__0__0],"[20.0, 0, 0, 74.0, 0, 0]",3.9741929713821063e-14,5.134999407919741e-18,3.515108586497059e-15,2.03598881544281e-16,5.134999407919741e-18,4.296630458905958e-14,3.094813331564286e-16,6.418063739696842e-15,3.515108586497059e-15,3.094813331564286e-16,1.0021642060549696e-13,3.718241581405905e-14,2.03598881544281e-16,6.418063739696842e-15,3.718241581405905e-14,9.882418500580092e-14
clockmon_[20.0__0__0__83.0__0__0],"[20.0, 0, 0, 83.0, 0, 0]",3.975415995857736e-14,5.401159793349707e-18,3.515146519498714e-15,2.03381410515702e-16,5.401159793349707e-18,4.354376811171298e-14,3.272493149628513e-16,6.903919696220841e-15,3.515146519498714e-15,3.272493149628513e-16,1.0020297471601875e-13,3.717400774827398e-14,2.03381410515702e-16,6.903919696220841e-15,3.717400774827398e-14,9.857226879271269e-14
clockmon_[20.0__0__0__92.0__0__0],"[20.0, 0, 0, 92.0, 0, 0]",3.9755519348819435e-14,5.673288055911575e-18,3.515161489831522e-15,2.0324685012061042e-16,5.673288055911575e-18,4.4121914529498045e-14,3.449221311543755e-16,7.388751036375047e-15,3.515161489831522e-15,3.449221311543755e-16,1.0019819604746581e-13,3.71662775352269e-14,2.0324685012061042e-16,7.388751036375047e-15,3.71662775352269e-14,9.832518097850055e-14
clockmon_[200.0__0__0__101.0__0__0],"[200.0, 0, 0, 101.0, 0, 0]",5.128340121652779e-14,1.553931227926215e-17,1.318351075189537e-14,5.531494278339741e-16,1.553931227926215e-17,4.4675467181944805e-14,3.583358377383819e-16,7.873913827829641e-15,1.318351075189537e-14,3.583358377383819e-16,9.5201605392608e-14,3.699267275202202e-14,5.531494278339741e-16,7.873913827829641e-15,3.699267275202202e-14,9.789103187946886e-14
clockmon_[200.0__0__0__110.0__0__0],"[200.0, 0, 0, 110.0, 0, 0]",5.127968874843524e-14,1.622767036134208e-17,1.318270967618925e-14,5.527167275767795e-16,1.622767036134208e-17,4.5258095914779315e-14,3.758831642758453e-16,8.354116814854719e-15,1.318270967618925e-14,3.758831642758453e-16,9.51906450448184e-14,3.698407542378971e-14,5.527167275767795e-16,8.354116814854719e-15,3.698407542378971e-14,9.76370865113976e-14
clockmon_[200.0__0__0__119.0__0__0],"[200.0, 0, 0, 119.0, 0, 0]",5.127944588504859e-14,1.695132058759115e-17,1.318259579495721e-14,5.523850363850821e-16,1.695132058759115e-17,4.584666086047512e-14,3.935069300366337e-16,8.836525473940145e-15,1.318259579495721e-14,3.935069300366337e-16,9.51862914780269e-14,3.697554462707954e-14,5.523850363850821e-16,8.836525473940145e-15,3.697554462707954e-14,9.739172072237594e-14
clockmon_[200.0__0__0__128.0__0__0],"[200.0, 0, 0, 128.0, 0, 0]",5.12791914178749e-14,1.769418520719949e-17,1.318267565396959e-14,5.521835934484313e-16,1.769418520719949e-17,4.6439587220749314e-14,4.108941433561319e-16,9.319749140836997e-15,1.318267565396959e-14,4.108941433561319e-16,9.517240861826998e-14,3.696857338250049e-14,5.521835934484313e-16,9.319749140836997e-15,3.696857338250049e-14,9.71365699095929e-14
clockmon_[200.0__0__0__137.0__0__0],"[200.0, 0, 0, 137.0, 0, 0]",5.127875004991503e-14,1.843279350863008e-17,1.318265750837432e-14,5.519063083472905e-16,1.843279350863008e-17,4.704018529286265e-14,4.284796943355874e-16,9.805317578969251e-15,1.318265750837432e-14,4.284796943355874e-16,9.516249482292456e-14,3.696071225621584e-14,5.519063083472905e-16,9.805317578969251e-15,3.696071225621584e-14,9.688344380469561e-14
clockmon_[200.0__0__0__146.0__0__0],"[200.0, 0, 0, 146.0, 0, 0]",5.127796427558895e-14,1.914266821431995e-17,1.318268358289555e-14,5.515435367330925e-16,1.914266821431995e-17,4.764203101844862e-14,4.460186192149403e-16,1.029178775813891e-14,1.318268358289555e-14,4.460186192149403e-16,9.515345975827854e-14,3.695248424352276e-14,5.515435367330925e-16,1.029178775813891e-14,3.695248424352276e-14,9.662871291642133e-14
clockmon_[200.0__0__0__155.0__0__0],"[200.0, 0, 0, 155.0, 0, 0]",5.127926774269472e-14,1.988282664151457e-17,1.3182680685100419e-14,5.512297867357959e-16,1.988282664151457e-17,4.8249491324180426e-14,4.634928179596387e-16,1.07753057658942e-14,1.3182680685100419e-14,4.634928179596387e-16,9.51438762533389e-14,3.694540298445014e-14,5.512297867357959e-16,1.07753057658942e-14,3.694540298445014e-14,9.637426075120817e-14
clockmon_[200.0__0__0__164.0__0__0],"[200.0, 0, 0, 164.0, 0, 0]",5.153029800394496e-14,2.072001611177664e-17,1.319886987188016e-14,5.5333347989773e-16,2.072001611177664e-17,4.9029581595442706e-14,4.830371724285916e-16,1.126859342282422e-14,1.319886987188016e-14,4.830371724285916e-16,9.526754491930638e-14,3.699349631419227e-14,5.5333347989773e-16,1.126859342282422e-14,3.699349631419227e-14,9.624733202204559e-14
clockmon_[200.0__0__0__173.0__0__0],"[200.0, 0, 0, 173.0, 0, 0]",5.128061425711177e-14,2.147920691366938e-17,1.318789270068166e-14,5.527714927514085e-16,2.147920691366938e-17,4.9454564879359406e-14,5.001197676203456e-16,1.174700906353218e-14,1.318789270068166e-14,5.001197676203456e-16,9.520077770243566e-14,3.695096739513253e-14,5.527714927514085e-16,1.174700906353218e-14,3.695096739513253e-14,9.594218506521327e-14
clockmon_[200.0__0__0__182.0__0__0],"[200.0, 0, 0, 182.0, 0, 0]",5.1264853801362405e-14,2.215360964370134e-17,1.318227063691412e-14,5.517444781887753e-16,2.215360964370134e-17,5.005509671320438e-14,5.157945575474779e-16,1.222136971216914e-14,1.318227063691412e-14,5.157945575474779e-16,9.510946094222033e-14,3.692001254743167e-14,5.517444781887753e-16,1.222136971216914e-14,3.692001254743167e-14,9.561255118742632e-14
clockmon_[200.0__0__0__191.0__0__0],"[200.0, 0, 0, 191.0, 0, 0]",5.1269113783470594e-14,2.306036825398965e-17,1.318677223185211e-14,5.521407239503409e-16,2.306036825398965e-17,5.0667165081207884e-14,5.342118987871586e-16,1.270869638949028e-14,1.318677223185211e-14,5.342118987871586e-16,9.51799796188004e-14,3.693304081785482e-14,5.521407239503409e-16,1.270869638949028e-14,3.693304081785482e-14,9.543035842586574e-14
clockmon_[200.0__0__0__20.0__0__0],"[200.0, 0, 0, 20.0, 0, 0]",5.1288578178321514e-14,8.916421651653564e-18,1.318307915481556e-14,5.554001881387569e-16,8.916421651653564e-18,3.974120761084442e-14,2.018942978667966e-16,3.5144526421294267e-15,1.318307915481556e-14,2.018942978667966e-16,9.529041742649994e-14,3.707099425790951e-14,5.554001881387569e-16,3.5144526421294267e-15,3.707099425790951e-14,1.0007952295134492e-13
clockmon_[200.0__0__0__200.0__0__0],"[200.0, 0, 0, 200.0, 0, 0]",5.1269681833103134e-14,2.366979355070333e-17,1.318710851494647e-14,5.51927037753146e-16,2.366979355070333e-17,5.127576417335105e-14,5.518580074981316e-16,1.318607439027271e-14,1.318710851494647e-14,5.518580074981316e-16,9.516851717339624e-14,3.692672979648948e-14,5.51927037753146e-16,1.318607439027271e-14,3.692672979648948e-14,9.517708684371007e-14
clockmon_[200.0__0__0__29.0__0__0],"[200.0, 0, 0, 29.0, 0, 0]",5.1282163522131e-14,9.868102630275824e-18,1.318375479490343e-14,5.56120754961043e-16,9.868102630275824e-18,4.024228551527446e-14,2.190306690401838e-16,4.001567809650797e-15,1.318375479490343e-14,2.190306690401838e-16,9.527271015420702e-14,3.705914120228887e-14,5.56120754961043e-16,4.001567809650797e-15,3.705914120228887e-14,9.98411130609331e-14
clockmon_[200.0__0__0__38.0__0__0],"[200.0, 0, 0, 38.0, 0, 0]",5.129168063884438e-14,1.0528556317180271e-17,1.318397190047039e-14,5.551714536856931e-16,1.0528556317180271e-17,4.076198730328904e-14,2.363046386957892e-16,4.490611237442748e-15,1.318397190047039e-14,2.363046386957892e-16,9.526806573350038e-14,3.705175795716053e-14,5.551714536856931e-16,4.490611237442748e-15,3.705175795716053e-14,9.960737831420173e-14
clockmon_[200.0__0__0__47.0__0__0],"[200.0, 0, 0, 47.0, 0, 0]",5.1289697719304306e-14,1.127686814235401e-17,1.318374107516589e-14,5.552700467935603e-16,1.127686814235401e-17,4.129823165633814e-14,2.536063721396958e-16,4.97402447627172e-15,1.318374107516589e-14,2.536063721396958e-16,9.525845775013486e-14,3.704488144080034e-14,5.552700467935603e-16,4.97402447627172e-15,3.704488144080034e-14,9.936231507545129e-14
clockmon_[200.0__0__0__56.0__0__0],"[200.0, 0, 0, 56.0, 0, 0]",5.129012963928484e-14,1.1997516635742139e-17,1.318378790700724e-14,5.545431556026903e-16,1.1997516635742139e-17,4.184173230718058e-14,2.709602607851865e-16,5.454929540913604e-15,1.318378790700724e-14,2.709602607851865e-16,9.524996516919302e-14,3.703670846461135e-14,5.545431556026903e-16,5.454929540913604e-15,3.703670846461135e-14,9.912082722795827e-14
clockmon_[200.0__0__0__65.0__0__0],"[200.0, 0, 0, 65.0, 0, 0]",5.12822519071954e-14,1.280724974054241e-17,1.318424649100668e-14,5.554376865100486e-16,1.280724974054241e-17,4.2392716125507057e-14,2.885069351262518e-16,5.936541951072228e-15,1.318424649100668e-14,2.885069351262518e-16,9.523655412386354e-14,3.702797582462742e-14,5.554376865100486e-16,5.936541951072228e-15,3.702797582462742e-14,9.88724859446798e-14
clockmon_[200.0__0__0__74.0__0__0],"[200.0, 0, 0, 74.0, 0, 0]",5.129622257292493e-14,1.347420710438969e-17,1.318461083314961e-14,5.54152304215435e-16,1.347420710438969e-17,4.2957486558997066e-14,3.057828102206862e-16,6.417472538372382e-15,1.318461083314961e-14,3.057828102206862e-16,9.52343950226643e-14,3.7020997677636e-14,5.54152304215435e-16,6.417472538372382e-15,3.7020997677636e-14,9.863703304567257e-14
clockmon_[200.0__0__0__83.0__0__0],"[200.0, 0, 0, 83.0, 0, 0]",5.129535684591133e-14,1.419142309425902e-17,1.318418473577917e-14,5.537340707381748e-16,1.419142309425902e-17,4.353903183988979e-14,3.233536503315696e-16,6.903330869635363e-15,1.318418473577917e-14,3.233536503315696e-16,9.522516291651004e-14,3.701276689805578e-14,5.537340707381748e-16,6.903330869635363e-15,3.701276689805578e-14,9.838484393204257e-14
clockmon_[200.0__0__0__92.0__0__0],"[200.0, 0, 0, 92.0, 0, 0]",5.129397492070254e-14,1.4849679104393e-17,1.318406741753548e-14,5.534851201598727e-16,1.4849679104393e-17,4.411409855931086e-14,3.407342388859817e-16,7.386430899870828e-15,1.318406741753548e-14,3.407342388859817e-16,9.521466578717152e-14,3.700211000069791e-14,5.534851201598727e-16,7.386430899870828e-15,3.700211000069791e-14,9.81377644842742e-14
clockmon_[29.0__0__0__101.0__0__0],"[29.0, 0, 0, 101.0, 0, 0]",4.024544066032971e-14,6.461436124686799e-18,4.002801947733664e-15,2.204883839328276e-16,6.461436124686799e-18,4.4678572533332144e-14,3.624838865781622e-16,7.874283627425044e-15,4.002801947733664e-15,3.624838865781622e-16,9.993738742033635e-14,3.714276418323101e-14,2.204883839328276e-16,7.874283627425044e-15,3.714276418323101e-14,9.807533543412583e-14
clockmon_[29.0__0__0__110.0__0__0],"[29.0, 0, 0, 110.0, 0, 0]",4.024535607287994e-14,6.762526932262431e-18,4.002772303608302e-15,2.203429116787347e-16,6.762526932262431e-18,4.526521456109514e-14,3.801790420996164e-16,8.355494521072701e-15,4.002772303608302e-15,3.801790420996164e-16,9.992885294618618e-14,3.713530609630802e-14,2.203429116787347e-16,8.355494521072701e-15,3.713530609630802e-14,9.782738094562716e-14
clockmon_[29.0__0__0__119.0__0__0],"[29.0, 0, 0, 119.0, 0, 0]",4.0242703918009477e-14,7.05976228537568e-18,4.002292758793197e-15,2.202010954469883e-16,7.05976228537568e-18,4.5854713697698326e-14,3.979050381781727e-16,8.837956749436553e-15,4.002292758793197e-15,3.979050381781727e-16,9.992584001640763e-14,3.712720125985329e-14,2.202010954469883e-16,8.837956749436553e-15,3.712720125985329e-14,9.757736906111957e-14
clockmon_[29.0__0__0__128.0__0__0],"[29.0, 0, 0, 128.0, 0, 0]",4.02450347182283e-14,7.359654575950717e-18,4.002762965076428e-15,2.200779105824636e-16,7.359654575950717e-18,4.644600116776209e-14,4.155327060768482e-16,9.320511159527098e-15,4.002762965076428e-15,4.155327060768482e-16,9.990990893274872e-14,3.71194624089565e-14,2.200779105824636e-16,9.320511159527098e-15,3.71194624089565e-14,9.732616071780563e-14
clockmon_[29.0__0__0__137.0__0__0],"[29.0, 0, 0, 137.0, 0, 0]",4.024578673091362e-14,7.664542600689255e-18,4.002315647145823e-15,2.199435695969459e-16,7.664542600689255e-18,4.705346023126488e-14,4.332894324395443e-16,9.806277348172412e-15,4.002315647145823e-15,4.332894324395443e-16,9.990818694361049e-14,3.711189827297746e-14,2.199435695969459e-16,9.806277348172412e-15,3.711189827297746e-14,9.707486756194658e-14
clockmon_[29.0__0__0__146.0__0__0],"[29.0, 0, 0, 146.0, 0, 0]",4.0247637580524e-14,7.959067581355406e-18,4.002251149625581e-15,2.198081648623972e-16,7.959067581355406e-18,4.7654321779633715e-14,4.510109237404691e-16,1.029260455341178e-14,4.002251149625581e-15,4.510109237404691e-16,9.9899279283325e-14,3.710405589077964e-14,2.198081648623972e-16,1.029260455341178e-14,3.710405589077964e-14,9.682044289976679e-14
clockmon_[29.0__0__0__155.0__0__0],"[29.0, 0, 0, 155.0, 0, 0]",4.024549197194935e-14,8.264932020569135e-18,4.002300521134497e-15,2.196699950853016e-16,8.264932020569135e-18,4.8262272838605637e-14,4.686575676377001e-16,1.077604804081199e-14,4.002300521134497e-15,4.686575676377001e-16,9.988918471860964e-14,3.709613251268348e-14,2.196699950853016e-16,1.077604804081199e-14,3.709613251268348e-14,9.656462519186414e-14
clockmon_[29.0__0__0__164.0__0__0],"[29.0, 0, 0, 164.0, 0, 0]",4.024365894465933e-14,8.573282910702959e-18,4.002284589352638e-15,2.195294048576128e-16,8.573282910702959e-18,4.8861366773226124e-14,4.862586873266404e-16,1.125889098003948e-14,4.002284589352638e-15,4.862586873266404e-16,9.987893043065447e-14,3.708819235698325e-14,2.195294048576128e-16,1.125889098003948e-14,3.708819235698325e-14,9.631058018558646e-14
clockmon_[29.0__0__0__173.0__0__0],"[29.0, 0, 0, 173.0, 0, 0]",4.024241407135079e-14,8.861761594519461e-18,4.002760936239448e-15,2.194134928750944e-16,8.861761594519461e-18,4.94653977195088e-14,5.036928252472954e-16,1.174293923206575e-14,4.002760936239448e-15,5.036928252472954e-16,9.986037682317032e-14,3.707957856280434e-14,2.194134928750944e-16,1.174293923206575e-14,3.707957856280434e-14,9.605436975287902e-14
clockmon_[29.0__0__0__182.0__0__0],"[29.0, 0, 0, 182.0, 0, 0]",4.0240488550182324e-14,9.130313063353086e-18,4.001511577595373e-15,2.1923986026635062e-16,9.130313063353086e-18,5.0067711673310084e-14,5.209943380009594e-16,1.222174348977614e-14,4.001511577595373e-15,5.209943380009594e-16,9.984811855030954e-14,3.706997985220972e-14,2.1923986026635062e-16,1.222174348977614e-14,3.706997985220972e-14,9.579628987497249e-14
