key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[191.0__0__20.0__0__0__0],"[191.0, 0, 20.0, 0, 0, 0]",5.0931657543060646e-14,1.01984944778993e-17,1.2721914897812349e-14,5.417612223053706e-16,1.01984944778993e-17,4.22002049449222e-14,2.990839106112455e-16,2.781487352674382e-15,1.2721914897812349e-14,2.990839106112455e-16,9.557520124464033e-14,3.71339442142341e-14,5.417612223053706e-16,2.781487352674382e-15,3.71339442142341e-14,1.0056817759707505e-13
clockmon_[191.0__0__200.0__0__0__0],"[191.0, 0, 200.0, 0, 0, 0]",5.079435616200767e-14,2.637968462629085e-17,1.271647211618709e-14,5.363758175828707e-16,2.637968462629085e-17,6.111326377675737e-14,1.221448314849638e-15,1.147435262478796e-14,1.271647211618709e-14,1.221448314849638e-15,9.499068431322522e-14,3.683903015005145e-14,5.363758175828707e-16,1.147435262478796e-14,3.683903015005145e-14,9.535686088717212e-14
clockmon_[191.0__0__29.0__0__0__0],"[191.0, 0, 29.0, 0, 0, 0]",5.093260210408214e-14,1.089880226064176e-17,1.272171289552229e-14,5.414469110667258e-16,1.089880226064176e-17,4.298037404799711e-14,3.272994089569865e-16,3.282352278320507e-15,1.272171289552229e-14,3.272994089569865e-16,9.556505042061808e-14,3.712184746029982e-14,5.414469110667258e-16,3.282352278320507e-15,3.712184746029982e-14,1.0029624897243184e-13
clockmon_[191.0__0__38.0__0__0__0],"[191.0, 0, 38.0, 0, 0, 0]",5.0919062834621594e-14,1.164382204594228e-17,1.272019736289167e-14,5.413065490549111e-16,1.164382204594228e-17,4.378600037101594e-14,3.559024059144119e-16,3.770449827485153e-15,1.272019736289167e-14,3.559024059144119e-16,9.554489053536787e-14,3.710754239740316e-14,5.413065490549111e-16,3.770449827485153e-15,3.710754239740316e-14,1.0002195153028927e-13
clockmon_[191.0__0__47.0__0__0__0],"[191.0, 0, 47.0, 0, 0, 0]",5.090878915658515e-14,1.23548693601907e-17,1.27199013257095e-14,5.407820146980062e-16,1.23548693601907e-17,4.4655429522867306e-14,3.855344957201142e-16,4.263201904326265e-15,1.27199013257095e-14,3.855344957201142e-16,9.551613860303388e-14,3.709674731265613e-14,5.407820146980062e-16,4.263201904326265e-15,3.709674731265613e-14,9.9738199925212e-14
clockmon_[191.0__0__56.0__0__0__0],"[191.0, 0, 56.0, 0, 0, 0]",5.090726630436064e-14,1.309912467438272e-17,1.271986564420111e-14,5.405204616776659e-16,1.309912467438272e-17,4.5546145184992356e-14,4.158303220517647e-16,4.74985133160292e-15,1.271986564420111e-14,4.158303220517647e-16,9.549793744539822e-14,3.70844572532283e-14,5.405204616776659e-16,4.74985133160292e-15,3.70844572532283e-14,9.945717560522382e-14
clockmon_[191.0__0__65.0__0__0__0],"[191.0, 0, 65.0, 0, 0, 0]",5.0909662550854747e-14,1.392280734463804e-17,1.27197397253787e-14,5.403869405894661e-16,1.392280734463804e-17,4.6480198233999094e-14,4.466043201888273e-16,5.229561316501912e-15,1.27197397253787e-14,4.466043201888273e-16,9.548764773727619e-14,3.707400167576229e-14,5.403869405894661e-16,5.229561316501912e-15,3.707400167576229e-14,9.91800551596484e-14
clockmon_[191.0__0__74.0__0__0__0],"[191.0, 0, 74.0, 0, 0, 0]",5.0679689804000923e-14,1.438174835689952e-17,1.270572852527743e-14,5.378619944876519e-16,1.438174835689952e-17,4.726330659394691e-14,4.779382908500201e-16,5.701844590720545e-15,1.270572852527743e-14,4.779382908500201e-16,9.533879795784684e-14,3.7014815283878604e-14,5.378619944876519e-16,5.701844590720545e-15,3.7014815283878604e-14,9.87892011184453e-14
clockmon_[191.0__0__83.0__0__0__0],"[191.0, 0, 83.0, 0, 0, 0]",5.0915398850127845e-14,1.54485533784778e-17,1.271939422220064e-14,5.398205693317211e-16,1.54485533784778e-17,4.834952264691539e-14,5.116427188898988e-16,6.185620005190397e-15,1.271939422220064e-14,5.116427188898988e-16,9.545043938211572e-14,3.705150214960934e-14,5.398205693317211e-16,6.185620005190397e-15,3.705150214960934e-14,9.862384920522735e-14
clockmon_[191.0__0__92.0__0__0__0],"[191.0, 0, 92.0, 0, 0, 0]",5.092960535146056e-14,1.6246859030628143e-17,1.272032989493544e-14,5.395069403495807e-16,1.6246859030628143e-17,4.932746126467992e-14,5.469265605029482e-16,6.655249103084298e-15,1.272032989493544e-14,5.469265605029482e-16,9.543171659205768e-14,3.703927592327823e-14,5.395069403495807e-16,6.655249103084298e-15,3.703927592327823e-14,9.834889336419669e-14
clockmon_[20.0__0__101.0__0__0__0],"[20.0, 0, 101.0, 0, 0, 0]",3.9992531034171404e-14,6.667561569639206e-18,3.524126010632737e-15,2.04220022969837e-16,6.667561569639206e-18,5.0295796208484524e-14,5.882557534299085e-16,7.120438466917984e-15,3.524126010632737e-15,5.882557534299085e-16,1.0014505835111015e-13,3.7180382517667104e-14,2.04220022969837e-16,7.120438466917984e-15,3.7180382517667104e-14,9.825915894494777e-14
clockmon_[20.0__0__110.0__0__0__0],"[20.0, 0, 110.0, 0, 0, 0]",3.9971399464859847e-14,6.98927425813922e-18,3.524090369317055e-15,2.041537257728303e-16,6.98927425813922e-18,5.123770046963194e-14,6.279267342118934e-16,7.581430543132127e-15,3.524090369317055e-15,6.279267342118934e-16,1.0011287680467458e-13,3.716508756290349e-14,2.041537257728303e-16,7.581430543132127e-15,3.716508756290349e-14,9.797752788143465e-14
clockmon_[20.0__0__119.0__0__0__0],"[20.0, 0, 119.0, 0, 0, 0]",4.000605318331859e-14,7.279453051567163e-18,3.523650308159804e-15,2.040293194990565e-16,7.279453051567163e-18,5.222934375048625e-14,6.693137055865897e-16,8.033052400318139e-15,3.523650308159804e-15,6.693137055865897e-16,1.0010004178682102e-13,3.715373943258138e-14,2.040293194990565e-16,8.033052400318139e-15,3.715373943258138e-14,9.771720668482532e-14
clockmon_[20.0__0__128.0__0__0__0],"[20.0, 0, 128.0, 0, 0, 0]",3.999308705141384e-14,7.591528668665271e-18,3.524022710401649e-15,2.039549831081876e-16,7.591528668665271e-18,5.3201539390827085e-14,7.142333001107647e-16,8.47470714387768e-15,3.524022710401649e-15,7.142333001107647e-16,1.0007130206342812e-13,3.713902209078126e-14,2.039549831081876e-16,8.47470714387768e-15,3.713902209078126e-14,9.745015238764539e-14
clockmon_[20.0__0__137.0__0__0__0],"[20.0, 0, 137.0, 0, 0, 0]",3.999047414499231e-14,7.908071364441595e-18,3.523764686269053e-15,2.038016644185255e-16,7.908071364441595e-18,5.416340156537504e-14,7.626706481139299e-16,8.907115221212494e-15,3.523764686269053e-15,7.626706481139299e-16,1.0003384129680592e-13,3.71228291650789e-14,2.038016644185255e-16,8.907115221212494e-15,3.71228291650789e-14,9.718410646839829e-14
clockmon_[20.0__0__146.0__0__0__0],"[20.0, 0, 146.0, 0, 0, 0]",3.999390434303268e-14,8.222357102612724e-18,3.52290740853103e-15,2.037144395060205e-16,8.222357102612724e-18,5.51250496275505e-14,8.142574758510938e-16,9.325920555852156e-15,3.52290740853103e-15,8.142574758510938e-16,9.999282562027415e-14,3.710262276912441e-14,2.037144395060205e-16,9.325920555852156e-15,3.710262276912441e-14,9.692132325083102e-14
clockmon_[20.0__0__155.0__0__0__0],"[20.0, 0, 155.0, 0, 0, 0]",3.9878428552710397e-14,8.5385419617167e-18,3.521195541876623e-15,2.034321156287202e-16,8.5385419617167e-18,5.600199030096176e-14,8.697599959718655e-16,9.728286541031176e-15,3.521195541876623e-15,8.697599959718655e-16,9.994458643926458e-14,3.708172922690075e-14,2.034321156287202e-16,9.728286541031176e-15,3.708172922690075e-14,9.666608744419355e-14
clockmon_[20.0__0__164.0__0__0__0],"[20.0, 0, 164.0, 0, 0, 0]",3.988424886193962e-14,8.865937769311664e-18,3.5213493022624216e-15,2.033680000578793e-16,8.865937769311664e-18,5.699984677894353e-14,9.30521111385804e-16,1.011892473754244e-14,3.5213493022624216e-15,9.30521111385804e-16,9.990956682629202e-14,3.706431726986147e-14,2.033680000578793e-16,1.011892473754244e-14,3.706431726986147e-14,9.6419008635858e-14
clockmon_[20.0__0__173.0__0__0__0],"[20.0, 0, 173.0, 0, 0, 0]",3.9985672842909696e-14,9.237609128175306e-18,3.522417785924332e-15,2.034343991530929e-16,9.237609128175306e-18,5.809253599027256e-14,9.957683649511363e-16,1.049452137899073e-14,3.522417785924332e-15,9.957683649511363e-16,9.987266956298345e-14,3.70460524811908e-14,2.034343991530929e-16,1.049452137899073e-14,3.70460524811908e-14,9.618616964252059e-14
clockmon_[20.0__0__182.0__0__0__0],"[20.0, 0, 182.0, 0, 0, 0]",3.9947189120669526e-14,9.580910267599944e-18,3.522944891507741e-15,2.034017916175967e-16,9.580910267599944e-18,5.905166517147957e-14,1.067033753406445e-15,1.083895984817369e-14,3.522944891507741e-15,1.067033753406445e-15,9.982689482147093e-14,3.702654461329248e-14,2.034017916175967e-16,1.083895984817369e-14,3.702654461329248e-14,9.595840018113222e-14
clockmon_[20.0__0__191.0__0__0__0],"[20.0, 0, 191.0, 0, 0, 0]",3.9956411196912926e-14,9.939533814901599e-18,3.523006374093103e-15,2.033287663459e-16,9.939533814901599e-18,6.008286813645368e-14,1.144571602995114e-15,1.116864583361745e-14,3.523006374093103e-15,1.144571602995114e-15,9.977667024251188e-14,3.70070642500656e-14,2.033287663459e-16,1.116864583361745e-14,3.70070642500656e-14,9.574147789164825e-14
clockmon_[20.0__0__20.0__0__0__0],"[20.0, 0, 20.0, 0, 0, 0]",3.9726000489891456e-14,3.977753050078308e-18,3.512689389768444e-15,2.047795804331934e-16,3.977753050078308e-18,4.2011458572270225e-14,3.016554535149922e-16,2.776201241341869e-15,3.512689389768444e-15,3.016554535149922e-16,1.0015617026673886e-13,3.72282606322038e-14,2.047795804331934e-16,2.776201241341869e-15,3.72282606322038e-14,1.0061773327360534e-13
clockmon_[20.0__0__200.0__0__0__0],"[20.0, 0, 200.0, 0, 0, 0]",3.998643579493212e-14,1.03106828611929e-17,3.522363735464477e-15,2.03163630724369e-16,1.03106828611929e-17,6.118924124479576e-14,1.2284346671996821e-15,1.147387033299833e-14,3.522363735464477e-15,1.2284346671996821e-15,9.97224496084318e-14,3.698759018908863e-14,2.03163630724369e-16,1.147387033299833e-14,3.698759018908863e-14,9.553514357556768e-14
clockmon_[20.0__0__29.0__0__0__0],"[20.0, 0, 29.0, 0, 0, 0]",4.000588464230445e-14,4.358093552149964e-18,3.523274872109161e-15,2.055695094086888e-16,4.358093552149964e-18,4.29848793095542e-14,3.301717710756783e-16,3.282590986318615e-15,3.523274872109161e-15,3.301717710756783e-16,1.0029743406195034e-13,3.727661603490293e-14,2.055695094086888e-16,3.282590986318615e-15,3.727661603490293e-14,1.0047661338069909e-13
clockmon_[20.0__0__38.0__0__0__0],"[20.0, 0, 38.0, 0, 0, 0]",4.0002242854366924e-14,4.614151871518959e-18,3.523613516836692e-15,2.049730331418341e-16,4.614151871518959e-18,4.379869927742645e-14,3.5890564811850486e-16,3.77094644117227e-15,3.523613516836692e-15,3.5890564811850486e-16,1.0027957809635553e-13,3.726143255448266e-14,2.049730331418341e-16,3.77094644117227e-15,3.726143255448266e-14,1.0020393871226123e-13
clockmon_[20.0__0__47.0__0__0__0],"[20.0, 0, 47.0, 0, 0, 0]",4.000359665657098e-14,4.885791235762656e-18,3.523704992847137e-15,2.047903165238477e-16,4.885791235762656e-18,4.467370631094278e-14,3.887834888894075e-16,4.265207030361261e-15,3.523704992847137e-15,3.887834888894075e-16,1.0025416787212717e-13,3.725133658241581e-14,2.047903165238477e-16,4.265207030361261e-15,3.725133658241581e-14,9.992239856608189e-14
clockmon_[20.0__0__56.0__0__0__0],"[20.0, 0, 56.0, 0, 0, 0]",3.998703554281678e-14,5.17410330560901e-18,3.523987992795603e-15,2.047009854967793e-16,5.17410330560901e-18,4.556368078264019e-14,4.191961462390337e-16,4.750902103848928e-15,3.523987992795603e-15,4.191961462390337e-16,1.0023495890783743e-13,3.723983902588971e-14,2.047009854967793e-16,4.750902103848928e-15,3.723983902588971e-14,9.964281093162247e-14
clockmon_[20.0__0__65.0__0__0__0],"[20.0, 0, 65.0, 0, 0, 0]",3.998764978046347e-14,5.4748006113321484e-18,3.523884015267549e-15,2.046938787406411e-16,5.4748006113321484e-18,4.6496585967241383e-14,4.501082909310346e-16,5.229969859364665e-15,3.523884015267549e-15,4.501082909310346e-16,1.002228189752452e-13,3.722827039255551e-14,2.046938787406411e-16,5.229969859364665e-15,3.722827039255551e-14,9.936497428311869e-14
clockmon_[20.0__0__74.0__0__0__0],"[20.0, 0, 74.0, 0, 0, 0]",3.999146021431933e-14,5.763253102001842e-18,3.524042583283178e-15,2.04605495176728e-16,5.763253102001842e-18,4.7438185074708235e-14,4.819575107025855e-16,5.708664495258755e-15,3.524042583283178e-15,4.819575107025855e-16,1.0020497102901931e-13,3.721675739190982e-14,2.04605495176728e-16,5.708664495258755e-15,3.721675739190982e-14,9.908595660665488e-14
clockmon_[20.0__0__83.0__0__0__0],"[20.0, 0, 83.0, 0, 0, 0]",4.000749257758505e-14,6.059929293385581e-18,3.523815102538062e-15,2.044313839783585e-16,6.059929293385581e-18,4.8397912543589716e-14,5.157435048358937e-16,6.187263651157708e-15,3.523815102538062e-15,5.157435048358937e-16,1.0019376889057484e-13,3.720659665360978e-14,2.044313839783585e-16,6.187263651157708e-15,3.720659665360978e-14,9.881356301845723e-14
clockmon_[20.0__0__92.0__0__0__0],"[20.0, 0, 92.0, 0, 0, 0]",3.999272446291153e-14,6.363693495704258e-18,3.524135046603762e-15,2.043207741661706e-16,6.363693495704258e-18,4.93445885950935e-14,5.510929850954318e-16,6.655277505350012e-15,3.524135046603762e-15,5.510929850954318e-16,1.0016849403533322e-13,3.7193466682602785e-14,2.043207741661706e-16,6.655277505350012e-15,3.7193466682602785e-14,9.853449885088382e-14
clockmon_[200.0__0__101.0__0__0__0],"[200.0, 0, 101.0, 0, 0, 0]",5.152889614825346e-14,1.75842162062736e-17,1.319905457414288e-14,5.565707377306254e-16,1.75842162062736e-17,5.0267978871892145e-14,5.836024240499058e-16,7.120119481798498e-15,1.319905457414288e-14,5.836024240499058e-16,9.515096344864073e-14,3.701820528647479e-14,5.565707377306254e-16,7.120119481798498e-15,3.701820528647479e-14,9.80615483455517e-14
clockmon_[200.0__0__110.0__0__0__0],"[200.0, 0, 110.0, 0, 0, 0]",5.153308108422451e-14,1.852709388519931e-17,1.319942460164964e-14,5.563554038738865e-16,1.852709388519931e-17,5.1229796892672614e-14,6.230360362481845e-16,7.581609934206181e-15,1.319942460164964e-14,6.230360362481845e-16,9.512812561299998e-14,3.70048040448738e-14,5.563554038738865e-16,7.581609934206181e-15,3.70048040448738e-14,9.778658209285503e-14
clockmon_[200.0__0__119.0__0__0__0],"[200.0, 0, 119.0, 0, 0, 0]",5.1273140682810997e-14,1.9217971232655755e-17,1.318751717978159e-14,5.559454790938875e-16,1.9217971232655755e-17,5.1974851151019957e-14,6.642799725962597e-16,8.021137552234725e-15,1.318751717978159e-14,6.642799725962597e-16,9.503237362517041e-14,3.696241759642045e-14,5.559454790938875e-16,8.021137552234725e-15,3.696241759642045e-14,9.748314833021534e-14
clockmon_[200.0__0__128.0__0__0__0],"[200.0, 0, 128.0, 0, 0, 0]",5.1520616952785684e-14,2.006424745826147e-17,1.319784721547775e-14,5.558064600146352e-16,2.006424745826147e-17,5.315847825744083e-14,7.088720562518569e-16,8.472980598657706e-15,1.319784721547775e-14,7.088720562518569e-16,9.507197061454108e-14,3.697613460877471e-14,5.558064600146352e-16,8.472980598657706e-15,3.697613460877471e-14,9.725290896725865e-14
clockmon_[200.0__0__137.0__0__0__0],"[200.0, 0, 137.0, 0, 0, 0]",5.1525677415050126e-14,2.089881235810807e-17,1.319881166758115e-14,5.555139770402905e-16,2.089881235810807e-17,5.413527876651455e-14,7.570681445399747e-16,8.906104117843694e-15,1.319881166758115e-14,7.570681445399747e-16,9.504318064073686e-14,3.69607085810652e-14,5.555139770402905e-16,8.906104117843694e-15,3.69607085810652e-14,9.698937244110733e-14
clockmon_[200.0__0__146.0__0__0__0],"[200.0, 0, 146.0, 0, 0, 0]",5.150142162103965e-14,2.171822984659738e-17,1.319673556719321e-14,5.55260215415749e-16,2.171822984659738e-17,5.5098014421442386e-14,8.08503162206687e-16,9.324333642925103e-15,1.319673556719321e-14,8.08503162206687e-16,9.50063827883236e-14,3.694241988991782e-14,5.55260215415749e-16,9.324333642925103e-15,3.694241988991782e-14,9.673134045554993e-14
clockmon_[200.0__0__155.0__0__0__0],"[200.0, 0, 155.0, 0, 0, 0]",5.1513038368764486e-14,2.257874703539398e-17,1.319709946521729e-14,5.550280828340495e-16,2.257874703539398e-17,5.611745692338563e-14,8.642610771415694e-16,9.730692895200464e-15,1.319709946521729e-14,8.642610771415694e-16,9.497435986653807e-14,3.6927389715797564e-14,5.550280828340495e-16,9.730692895200464e-15,3.6927389715797564e-14,9.648102964248691e-14
clockmon_[200.0__0__164.0__0__0__0],"[200.0, 0, 164.0, 0, 0, 0]",5.149197025782152e-14,2.353099486803435e-17,1.319666706672289e-14,5.548251440149278e-16,2.353099486803435e-17,5.708430952952791e-14,9.24461755375206e-16,1.011964590908832e-14,1.319666706672289e-14,9.24461755375206e-16,9.493210827173868e-14,3.69069807944689e-14,5.548251440149278e-16,1.011964590908832e-14,3.69069807944689e-14,9.623270194167317e-14
clockmon_[200.0__0__173.0__0__0__0],"[200.0, 0, 173.0, 0, 0, 0]",5.1500396277878084e-14,2.443543124887661e-17,1.319682104299392e-14,5.545936452698227e-16,2.443543124887661e-17,5.810733613460839e-14,9.897091636438753e-16,1.049522116236109e-14,1.319682104299392e-14,9.897091636438753e-16,9.48917972248488e-14,3.688885797049629e-14,5.545936452698227e-16,1.049522116236109e-14,3.688885797049629e-14,9.59970026909854e-14
clockmon_[200.0__0__182.0__0__0__0],"[200.0, 0, 182.0, 0, 0, 0]",5.1507241241791116e-14,2.53778798114194e-17,1.319684940441448e-14,5.542959857507255e-16,2.53778798114194e-17,5.913120293748539e-14,1.060603204018246e-15,1.083957850829858e-14,1.319684940441448e-14,1.060603204018246e-15,9.484789690154752e-14,3.687003750542124e-14,5.542959857507255e-16,1.083957850829858e-14,3.687003750542124e-14,9.577157878445646e-14
clockmon_[200.0__0__191.0__0__0__0],"[200.0, 0, 191.0, 0, 0, 0]",5.150463895806898e-14,2.633932749522285e-17,1.3196735175763712e-14,5.540673399978818e-16,2.633932749522285e-17,6.015629372614748e-14,1.137913024738825e-15,1.116928278337421e-14,1.3196735175763712e-14,1.137913024738825e-15,9.47979683137686e-14,3.685063761506416e-14,5.540673399978818e-16,1.116928278337421e-14,3.685063761506416e-14,9.555454544580846e-14
clockmon_[200.0__0__20.0__0__0__0],"[200.0, 0, 20.0, 0, 0, 0]",5.1541436209686865e-14,1.053367797880098e-17,1.319797595395762e-14,5.590186150100661e-16,1.053367797880098e-17,4.2203425048015226e-14,2.989424143072587e-16,2.78148914001728e-15,1.319797595395762e-14,2.989424143072587e-16,9.532474584607787e-14,3.712702233186533e-14,5.590186150100661e-16,2.78148914001728e-15,3.712702233186533e-14,1.0055870727513294e-13
clockmon_[200.0__0__200.0__0__0__0],"[200.0, 0, 200.0, 0, 0, 0]",5.1367033420327637e-14,2.7280537075664904e-17,1.319470977768228e-14,5.536022943447182e-16,2.7280537075664904e-17,6.108827247688914e-14,1.220982456606449e-15,1.147398080363162e-14,1.319470977768228e-14,1.220982456606449e-15,9.473661314729693e-14,3.682864728955887e-14,5.536022943447182e-16,1.147398080363162e-14,3.682864728955887e-14,9.534690221291459e-14
clockmon_[200.0__0__29.0__0__0__0],"[200.0, 0, 29.0, 0, 0, 0]",5.154389829018941e-14,1.126061790586151e-17,1.319940575510167e-14,5.58789572779437e-16,1.126061790586151e-17,4.2980113365412566e-14,3.2714538365349474e-16,3.282462261584674e-15,1.319940575510167e-14,3.2714538365349474e-16,9.531208115126235e-14,3.711441350335919e-14,5.58789572779437e-16,3.282462261584674e-15,3.711441350335919e-14,1.0028685851683851e-13
clockmon_[200.0__0__38.0__0__0__0],"[200.0, 0, 38.0, 0, 0, 0]",5.153084044147227e-14,1.203194879224725e-17,1.319891436171344e-14,5.586520330834163e-16,1.203194879224725e-17,4.378496330257932e-14,3.557398709866348e-16,3.770439200468562e-15,1.319891436171344e-14,3.557398709866348e-16,9.52910849341993e-14,3.710008474949263e-14,5.586520330834163e-16,3.770439200468562e-15,3.710008474949263e-14,1.0001281448967279e-13
clockmon_[200.0__0__47.0__0__0__0],"[200.0, 0, 47.0, 0, 0, 0]",5.1522259051687234e-14,1.276980652169888e-17,1.319770959416333e-14,5.581347565049841e-16,1.276980652169888e-17,4.465875003904655e-14,3.853522316924298e-16,4.263284424301356e-15,1.319770959416333e-14,3.853522316924298e-16,9.526319537397874e-14,3.70893115444042e-14,5.581347565049841e-16,4.263284424301356e-15,3.70893115444042e-14,9.972885852824576e-14
clockmon_[200.0__0__56.0__0__0__0],"[200.0, 0, 56.0, 0, 0, 0]",5.152048647734882e-14,1.353500388768427e-17,1.319766976230476e-14,5.578625780834187e-16,1.353500388768427e-17,4.5548383715274736e-14,4.156468223681633e-16,4.749837498540863e-15,1.319766976230476e-14,4.156468223681633e-16,9.524481259509299e-14,3.707794060428351e-14,5.578625780834187e-16,4.749837498540863e-15,3.707794060428351e-14,9.94477412869996e-14
clockmon_[200.0__0__65.0__0__0__0],"[200.0, 0, 65.0, 0, 0, 0]",5.1525361668462327e-14,1.437922123778245e-17,1.319867423803549e-14,5.577148532005912e-16,1.437922123778245e-17,4.64817464518255e-14,4.464194104533021e-16,5.229560328039355e-15,1.319867423803549e-14,4.464194104533021e-16,9.523493909028698e-14,3.706665880612373e-14,5.577148532005912e-16,5.229560328039355e-15,3.706665880612373e-14,9.917109798852312e-14
clockmon_[200.0__0__74.0__0__0__0],"[200.0, 0, 74.0, 0, 0, 0]",5.153437086430203e-14,1.517178813878951e-17,1.319912006038438e-14,5.574613605884489e-16,1.517178813878951e-17,4.741348123306991e-14,4.77985516265051e-16,5.707911561847099e-15,1.319912006038438e-14,4.77985516265051e-16,9.521720589450616e-14,3.705504218013572e-14,5.574613605884489e-16,5.707911561847099e-15,3.705504218013572e-14,9.889542484546192e-14
clockmon_[200.0__0__83.0__0__0__0],"[200.0, 0, 83.0, 0, 0, 0]",5.1276648331368856e-14,1.594027989899505e-17,1.318753542973512e-14,5.571469946567753e-16,1.594027989899505e-17,4.821043953297427e-14,5.113726765352389e-16,6.180470475531665e-15,1.318753542973512e-14,5.113726765352389e-16,9.513524430369802e-14,3.701512854732771e-14,5.571469946567753e-16,6.180470475531665e-15,3.701512854732771e-14,9.858001433444015e-14
clockmon_[200.0__0__92.0__0__0__0],"[200.0, 0, 92.0, 0, 0, 0]",5.1535966169235196e-14,1.677623538045058e-17,1.3199248936107848e-14,5.568633636301727e-16,1.677623538045058e-17,4.932087294496922e-14,5.466862964689172e-16,6.655219971521505e-15,1.3199248936107848e-14,5.466862964689172e-16,9.517545521803553e-14,3.703151260264191e-14,5.568633636301727e-16,6.655219971521505e-15,3.703151260264191e-14,9.833792178794e-14
clockmon_[29.0__0__101.0__0__0__0],"[29.0, 0, 101.0, 0, 0, 0]",4.024574142323953e-14,7.111484085870942e-18,4.002864879201863e-15,2.210805638471665e-16,7.111484085870942e-18,5.0053648968984676e-14,5.874854720977699e-16,7.113088012984334e-15,4.002864879201863e-15,5.874854720977699e-16,9.97520417296682e-14,3.712179588546606e-14,2.210805638471665e-16,7.113088012984334e-15,3.712179588546606e-14,9.813859089157814e-14
clockmon_[29.0__0__110.0__0__0__0],"[29.0, 0, 110.0, 0, 0, 0]",4.049775025433269e-14,7.55696273047189e-18,4.013792317518821e-15,2.2152616467868716e-16,7.55696273047189e-18,5.1236231013359197e-14,6.276577182394934e-16,7.581754536043784e-15,4.013792317518821e-15,6.276577182394934e-16,9.987772753518228e-14,3.715487836991152e-14,2.2152616467868716e-16,7.581754536043784e-15,3.715487836991152e-14,9.796641358577141e-14
clockmon_[29.0__0__119.0__0__0__0],"[29.0, 0, 119.0, 0, 0, 0]",4.0247488134399024e-14,7.764738206089625e-18,4.002877520857135e-15,2.2081945284939193e-16,7.764738206089625e-18,5.1995507151017147e-14,6.687371876302307e-16,8.021420511985176e-15,4.002877520857135e-15,6.687371876302307e-16,9.97041483075368e-14,3.709554444824394e-14,2.2081945284939193e-16,8.021420511985176e-15,3.709554444824394e-14,9.760415532663441e-14
clockmon_[29.0__0__128.0__0__0__0],"[29.0, 0, 128.0, 0, 0, 0]",4.024710445137474e-14,8.100122757875975e-18,4.00275425719833e-15,2.207353140982644e-16,8.100122757875975e-18,5.296889967860735e-14,7.136777221832534e-16,8.463661134580677e-15,4.00275425719833e-15,7.136777221832534e-16,9.967496147865503e-14,3.708033994316768e-14,2.207353140982644e-16,8.463661134580677e-15,3.708033994316768e-14,9.73343141912932e-14
clockmon_[29.0__0__137.0__0__0__0],"[29.0, 0, 137.0, 0, 0, 0]",4.049544400841671e-14,8.530363404374756e-18,4.012771713025205e-15,2.212067949616256e-16,8.530363404374756e-18,5.414143202945833e-14,7.623654567626002e-16,8.90649346830035e-15,4.012771713025205e-15,7.623654567626002e-16,9.979317049127975e-14,3.711075226260326e-14,2.212067949616256e-16,8.90649346830035e-15,3.711075226260326e-14,9.716902339395766e-14
clockmon_[29.0__0__146.0__0__0__0],"[29.0, 0, 146.0, 0, 0, 0]",4.0492632132157254e-14,8.864265993359783e-18,4.013610527278329e-15,2.211102345098309e-16,8.864265993359783e-18,5.513804226457579e-14,8.141886543256207e-16,9.327202623926803e-15,4.013610527278329e-15,8.141886543256207e-16,9.976163012750036e-14,3.709717156724519e-14,2.211102345098309e-16,9.327202623926803e-15,3.709717156724519e-14,9.691331308608246e-14
clockmon_[29.0__0__155.0__0__0__0],"[29.0, 0, 155.0, 0, 0, 0]",4.047634603213954e-14,9.218593840491288e-18,4.011860812067764e-15,2.209877878308578e-16,9.218593840491288e-18,5.608842927876498e-14,8.698861941599364e-16,9.73079047330141e-15,4.011860812067764e-15,8.698861941599364e-16,9.971771964710974e-14,3.707490033878607e-14,2.209877878308578e-16,9.73079047330141e-15,3.707490033878607e-14,9.665984606191267e-14
clockmon_[29.0__0__164.0__0__0__0],"[29.0, 0, 164.0, 0, 0, 0]",4.0342151963416726e-14,9.562478112209217e-18,4.008377312754548e-15,2.205774217767743e-16,9.562478112209217e-18,5.699734797009064e-14,9.302251759033666e-16,1.011875019928965e-14,4.008377312754548e-15,9.302251759033666e-16,9.967206523334289e-14,3.705563610143389e-14,2.205774217767743e-16,1.011875019928965e-14,3.705563610143389e-14,9.64082641118943e-14
clockmon_[29.0__0__173.0__0__0__0],"[29.0, 0, 173.0, 0, 0, 0]",4.0342501819998576e-14,9.929017892580765e-18,4.008387495575038e-15,2.204830608527683e-16,9.929017892580765e-18,5.801250880650285e-14,9.956312016750236e-16,1.049317536181661e-14,4.008387495575038e-15,9.956312016750236e-16,9.96323231580681e-14,3.703698531722583e-14,2.204830608527683e-16,1.049317536181661e-14,3.703698531722583e-14,9.617327326241807e-14
clockmon_[29.0__0__182.0__0__0__0],"[29.0, 0, 182.0, 0, 0, 0]",4.046978553474015e-14,1.033147462980431e-17,4.010871473977797e-15,2.206349284169015e-16,1.033147462980431e-17,5.905298404897095e-14,1.066720677634335e-15,1.083911378526085e-14,4.010871473977797e-15,1.066720677634335e-15,9.959100670312036e-14,3.701832536344698e-14,2.206349284169015e-16,1.083911378526085e-14,3.701832536344698e-14,9.594992612818249e-14
